PLAYER,salary,Season,PlayersID,player_name,PlayersID (#1),team,year
Joe Alexander,2583360,2009-10,201570,Joe Alexander,201570,CHI,2009-10
Joe Alexander,2403120,2008-09,201570,Joe Alexander,201570,MIL,2008-09
Jodie Meeks,196724,2018-19,201975,Jodie Meeks,201975,TOR,2018-19
Jodie Meeks,122953,2018-19,201975,Jodie Meeks,201975,TOR,2018-19
Jodie Meeks,3290000,2017-18,201975,Jodie Meeks,201975,WAS,2017-18
Jodie Meeks,6540000,2016-17,201975,Jodie Meeks,201975,ORL,2016-17
Jodie Meeks,6270000,2015-16,201975,Jodie Meeks,201975,DET,2015-16
Jodie Meeks,6000000,2014-15,201975,Jodie Meeks,201975,DET,2014-15
Jodie Meeks,1550000,2013-14,201975,Jodie Meeks,201975,LAL,2013-14
Jodie Meeks,1500000,2012-13,201975,Jodie Meeks,201975,LAL,2012-13
Jodie Meeks,854389,2011-12,201975,Jodie Meeks,201975,PHI,2011-12
Jodie Meeks,762195,2010-11,201975,Jodie Meeks,201975,PHI,2010-11
Jodie Meeks,650000,2009-10,201975,Jodie Meeks,201975,PHI,2009-10
Jodie Meeks,650000,2009-10,201975,Jodie Meeks,201975,PHI,2009-10
Jodie Meeks,650000,2009-10,201975,Jodie Meeks,201975,PHI,2009-10
Joakim Noah,1731173,2018-19,201149,Joakim Noah,201149,MEM,2018-19
Joakim Noah,17765000,2017-18,201149,Joakim Noah,201149,NYK,2017-18
Joakim Noah,17000000,2016-17,201149,Joakim Noah,201149,NYK,2016-17
Joakim Noah,13400000,2015-16,201149,Joakim Noah,201149,CHI,2015-16
Joakim Noah,11100000,2013-14,201149,Joakim Noah,201149,CHI,2013-14
Joakim Noah,11300000,2012-13,201149,Joakim Noah,201149,CHI,2012-13
Joakim Noah,12000000,2011-12,201149,Joakim Noah,201149,CHI,2011-12
Joakim Noah,3128536,2010-11,201149,Joakim Noah,201149,CHI,2010-11
Joakim Noah,2455680,2009-10,201149,Joakim Noah,201149,CHI,2009-10
Joakim Noah,2295480,2008-09,201149,Joakim Noah,201149,CHI,2008-09
Joakim Noah,2135400,2007-08,201149,Joakim Noah,201149,CHI,2007-08
Jiri Welsch,2177114,2005-06,2412,Jiri Welsch,2412,MIL,2005-06
Jiri Welsch,1419240,2004-05,2412,Jiri Welsch,2412,CLE,2004-05
Jiri Welsch,1419240,2004-05,2412,Jiri Welsch,2412,CLE,2004-05
Jiri Welsch,1419240,2004-05,2412,Jiri Welsch,2412,CLE,2004-05
Jiri Welsch,1326600,2003-04,2412,Jiri Welsch,2412,BOS,2003-04
Jiri Welsch,1234080,2002-03,2412,Jiri Welsch,2412,GSW,2002-03
Jimmy Oliver,272250,1997-98,4581,Jimmy Oliver,4581,WAS,1997-98
Jimmy King,330000,1996-97,4579,Jimmy King,4579,DEN,1996-97
Jimmy Butler,32742000,2019-20,202710,Jimmy Butler,202710,MIA,2019-20
Jimmy Butler,18691627,2018-19,202710,Jimmy Butler,202710,PHI,2018-19
Jimmy Butler,18691627,2018-19,202710,Jimmy Butler,202710,PHI,2018-19
Jimmy Butler,18691627,2018-19,202710,Jimmy Butler,202710,PHI,2018-19
Jimmy Butler,19301070,2017-18,202710,Jimmy Butler,202710,MIN,2017-18
Jimmy Butler,17552209,2016-17,202710,Jimmy Butler,202710,CHI,2016-17
Jimmy Butler,15260000,2015-16,202710,Jimmy Butler,202710,CHI,2015-16
Jimmy Butler,1112880,2013-14,202710,Jimmy Butler,202710,CHI,2013-14
Jimmy Butler,1097520,2012-13,202710,Jimmy Butler,202710,CHI,2012-13
Jimmy Butler,1020960,2011-12,202710,Jimmy Butler,202710,CHI,2011-12
Jimmer Fredette,198580,2018-19,202690,Jimmer Fredette,202690,PHX,2018-19
Jimmer Fredette,507711,2015-16,202690,Jimmer Fredette,202690,SAS,2015-16
Jimmer Fredette,507711,2015-16,202690,Jimmer Fredette,202690,SAS,2015-16
Jimmer Fredette,507711,2015-16,202690,Jimmer Fredette,202690,SAS,2015-16
Jimmer Fredette,59731,2015-16,202690,Jimmer Fredette,202690,SAS,2015-16
Jimmer Fredette,59731,2015-16,202690,Jimmer Fredette,202690,SAS,2015-16
Jimmer Fredette,59731,2015-16,202690,Jimmer Fredette,202690,SAS,2015-16
Jimmer Fredette,54812,2015-16,202690,Jimmer Fredette,202690,SAS,2015-16
Jimmer Fredette,54812,2015-16,202690,Jimmer Fredette,202690,SAS,2015-16
Jimmer Fredette,54812,2015-16,202690,Jimmer Fredette,202690,SAS,2015-16
Jimmer Fredette,948163,2014-15,202690,Jimmer Fredette,202690,NOP,2014-15
Jimmer Fredette,2439840,2013-14,202690,Jimmer Fredette,202690,CHI,2013-14
Jimmer Fredette,2439840,2013-14,202690,Jimmer Fredette,202690,CHI,2013-14
Jimmer Fredette,2439840,2013-14,202690,Jimmer Fredette,202690,CHI,2013-14
Jimmer Fredette,2406240,2012-13,202690,Jimmer Fredette,202690,SAC,2012-13
Jimmer Fredette,2238360,2011-12,202690,Jimmer Fredette,202690,SAC,2011-12
Jim McIlvaine,5400000,2000-01,4540,Jim McIlvaine,4540,NJN,2000-01
Jim McIlvaine,4800000,1999-00,4540,Jim McIlvaine,4540,NJN,1999-00
Jim McIlvaine,4200000,1998-99,4540,Jim McIlvaine,4540,NJN,1998-99
Jim McIlvaine,3600000,1997-98,4540,Jim McIlvaine,4540,SEA,1997-98
Jim McIlvaine,3000000,1996-97,4540,Jim McIlvaine,4540,SEA,1996-97
Jim Jackson,2420000,2004-05,754,Jim Jackson,754,PHX,2004-05
Jim Jackson,2420000,2004-05,754,Jim Jackson,754,PHX,2004-05
Jim Jackson,2420000,2004-05,754,Jim Jackson,754,PHX,2004-05
Jim Jackson,2200000,2003-04,754,Jim Jackson,754,HOU,2003-04
Jim Jackson,791341,2002-03,754,Jim Jackson,754,SAC,2002-03
Jim Jackson,789170,2001-02,754,Jim Jackson,754,MIA,2001-02
Jim Jackson,2330000,2000-01,754,Jim Jackson,754,CLE,2000-01
Jim Jackson,2330000,2000-01,754,Jim Jackson,754,CLE,2000-01
Jim Jackson,2330000,2000-01,754,Jim Jackson,754,CLE,2000-01
Jim Jackson,1925000,1999-00,754,Jim Jackson,754,ATL,1999-00
Jim Jackson,4600000,1997-98,754,Jim Jackson,754,GSW,1997-98
Jim Jackson,4600000,1997-98,754,Jim Jackson,754,GSW,1997-98
Jim Jackson,4600000,1997-98,754,Jim Jackson,754,GSW,1997-98
Jim Jackson,3900000,1996-97,754,Jim Jackson,754,NJN,1996-97
Jim Jackson,3900000,1996-97,754,Jim Jackson,754,NJN,1996-97
Jim Jackson,3900000,1996-97,754,Jim Jackson,754,NJN,1996-97
Jevon Carter,1416852,2019-20,1628975,Jevon Carter,1628975,PHX,2019-20
Jevon Carter,838464,2018-19,1628975,Jevon Carter,1628975,MEM,2018-19
Jeryl Sasser,969480,2002-03,4499,Jeryl Sasser,4499,ORL,2002-03
Jeryl Sasser,901800,2001-02,4499,Jeryl Sasser,4499,ORL,2001-02
Jerryd Bayless,8575916,2018-19,201573,Jerryd Bayless,201573,MIN,2018-19
Jerryd Bayless,9000000,2017-18,201573,Jerryd Bayless,201573,PHI,2017-18
Jerryd Bayless,9424084,2016-17,201573,Jerryd Bayless,201573,PHI,2016-17
Jerryd Bayless,3000000,2015-16,201573,Jerryd Bayless,201573,MIL,2015-16
Jerryd Bayless,3000000,2014-15,201573,Jerryd Bayless,201573,MIL,2014-15
Jerryd Bayless,3135000,2013-14,201573,Jerryd Bayless,201573,BOS,2013-14
Jerryd Bayless,3135000,2013-14,201573,Jerryd Bayless,201573,BOS,2013-14
Jerryd Bayless,3135000,2013-14,201573,Jerryd Bayless,201573,BOS,2013-14
Jerryd Bayless,3000000,2012-13,201573,Jerryd Bayless,201573,MEM,2012-13
Jerryd Bayless,3042280,2011-12,201573,Jerryd Bayless,201573,TOR,2011-12
Jerryd Bayless,2292600,2010-11,201573,Jerryd Bayless,201573,TOR,2010-11
Jerryd Bayless,2292600,2010-11,201573,Jerryd Bayless,201573,TOR,2010-11
Jerryd Bayless,2292600,2010-11,201573,Jerryd Bayless,201573,TOR,2010-11
Jerryd Bayless,2143080,2009-10,201573,Jerryd Bayless,201573,POR,2009-10
Jerryd Bayless,1993560,2008-09,201573,Jerryd Bayless,201573,POR,2008-09
Jerry Stackhouse,1352181,2012-13,711,Jerry Stackhouse,711,BKN,2012-13
Jerry Stackhouse,1352181,2011-12,711,Jerry Stackhouse,711,ATL,2011-12
Jerry Stackhouse,2000000,2009-10,711,Jerry Stackhouse,711,MIL,2009-10
Jerry Stackhouse,668598,2009-10,711,Jerry Stackhouse,711,MIL,2009-10
Jerry Stackhouse,7000000,2008-09,711,Jerry Stackhouse,711,DAL,2008-09
Jerry Stackhouse,6750000,2007-08,711,Jerry Stackhouse,711,DAL,2007-08
Jerry Stackhouse,8367187,2005-06,711,Jerry Stackhouse,711,DAL,2005-06
Jerry Stackhouse,7437500,2004-05,711,Jerry Stackhouse,711,DAL,2004-05
Jerry Stackhouse,6906250,2003-04,711,Jerry Stackhouse,711,WAS,2003-04
Jerry Stackhouse,6375000,2002-03,711,Jerry Stackhouse,711,WAS,2002-03
Jerry Stackhouse,5843750,2001-02,711,Jerry Stackhouse,711,DET,2001-02
Jerry Stackhouse,5310000,2000-01,711,Jerry Stackhouse,711,DET,2000-01
Jerry Stackhouse,4781250,1999-00,711,Jerry Stackhouse,711,DET,1999-00
Jerry Stackhouse,3887000,1998-99,711,Jerry Stackhouse,711,DET,1998-99
Jerry Stackhouse,2583360,1997-98,711,Jerry Stackhouse,711,DET,1997-98
Jerry Stackhouse,2583360,1997-98,711,Jerry Stackhouse,711,DET,1997-98
Jerry Stackhouse,2583360,1997-98,711,Jerry Stackhouse,711,DET,1997-98
Jerry Stackhouse,2286000,1996-97,711,Jerry Stackhouse,711,PHI,1996-97
Jerrelle Benimon,35000,2014-15,203968,Jerrelle Benimon,203968,DEN,2014-15
Jerrelle Benimon,29843,2014-15,203968,Jerrelle Benimon,203968,DEN,2014-15
Jerome Williams,6187500,2004-05,966,Jerome Williams,966,NYK,2004-05
Jerome Williams,5987500,2003-04,966,Jerome Williams,966,CHI,2003-04
Jerome Williams,5987500,2003-04,966,Jerome Williams,966,CHI,2003-04
Jerome Williams,5987500,2003-04,966,Jerome Williams,966,CHI,2003-04
Jerome Williams,5250000,2002-03,966,Jerome Williams,966,TOR,2002-03
Jerome Williams,5000000,2001-02,966,Jerome Williams,966,TOR,2001-02
Jerome Williams,2870000,2000-01,966,Jerome Williams,966,TOR,2000-01
Jerome Williams,2870000,2000-01,966,Jerome Williams,966,TOR,2000-01
Jerome Williams,2870000,2000-01,966,Jerome Williams,966,TOR,2000-01
Jerome Williams,2550000,1999-00,966,Jerome Williams,966,DET,1999-00
Jerome Williams,737880,1998-99,966,Jerome Williams,966,DET,1998-99
Jerome Williams,652800,1997-98,966,Jerome Williams,966,DET,1997-98
Jerome Williams,568000,1996-97,966,Jerome Williams,966,DET,1996-97
Jerome Robinson,3567720,2019-20,1629010,Jerome Robinson,1629010,WAS,2019-20
Jerome Robinson,3567720,2019-20,1629010,Jerome Robinson,1629010,WAS,2019-20
Jerome Robinson,3567720,2019-20,1629010,Jerome Robinson,1629010,WAS,2019-20
Jerome Robinson,3046200,2018-19,1629010,Jerome Robinson,1629010,LAC,2018-19
Jerome Moiso,1760000,2004-05,2040,Jerome Moiso,2040,CLE,2004-05
Jerome Moiso,1760000,2004-05,2040,Jerome Moiso,2040,CLE,2004-05
Jerome Moiso,1760000,2004-05,2040,Jerome Moiso,2040,CLE,2004-05
Jerome Moiso,1760000,2004-05,2040,Jerome Moiso,2040,CLE,2004-05
Jerome Moiso,1600000,2003-04,2040,Jerome Moiso,2040,TOR,2003-04
Jerome Moiso,1681200,2002-03,2040,Jerome Moiso,2040,NOH,2002-03
Jerome Moiso,1571640,2001-02,2040,Jerome Moiso,2040,CHA,2001-02
Jerome Moiso,1461960,2000-01,2040,Jerome Moiso,2040,BOS,2000-01
Jerome Kersey,1000000,2000-01,4470,Jerome Kersey,4470,MIL,2000-01
Jerome Kersey,1000000,1999-00,4470,Jerome Kersey,4470,SAS,1999-00
Jerome Kersey,500000,1997-98,4470,Jerome Kersey,4470,SEA,1997-98
Jerome Kersey,247500,1996-97,4470,Jerome Kersey,4470,LAL,1996-97
Jerome Jordan,915243,2014-15,202366,Jerome Jordan,202366,BKN,2014-15
Jerome Jordan,473604,2011-12,202366,Jerome Jordan,202366,NYK,2011-12
Jerome James,6200000,2008-09,1744,Jerome James,1744,NYK,2008-09
Jerome James,5800000,2007-08,1744,Jerome James,1744,NYK,2007-08
Jerome James,5000000,2005-06,1744,Jerome James,1744,NYK,2005-06
Jerome James,5455200,2004-05,1744,Jerome James,1744,SEA,2004-05
Jerome James,5000600,2003-04,1744,Jerome James,1744,SEA,2003-04
Jerome James,4546000,2002-03,1744,Jerome James,1744,SEA,2002-03
Jerome James,465850,2001-02,1744,Jerome James,1744,SEA,2001-02
Jerome James,287500,1998-99,1744,Jerome James,1744,SAC,1998-99
Jerome Beasley,366931,2003-04,2602,Jerome Beasley,2602,MIA,2003-04
Jerome Allen,247500,1996-97,4466,Jerome Allen,4466,DEN,1996-97
Jerome Allen,247500,1996-97,4466,Jerome Allen,4466,DEN,1996-97
Jerome Allen,247500,1996-97,4466,Jerome Allen,4466,DEN,1996-97
Jermaine Taylor,780871,2010-11,201966,Jermaine Taylor,201966,SAC,2010-11
Jermaine Taylor,780871,2010-11,201966,Jermaine Taylor,201966,SAC,2010-11
Jermaine Taylor,780871,2010-11,201966,Jermaine Taylor,201966,SAC,2010-11
Jermaine Taylor,725000,2009-10,201966,Jermaine Taylor,201966,HOU,2009-10
Jermaine O'Neal,2000000,2013-14,979,Jermaine O'Neal,979,GSW,2013-14
Jermaine O'Neal,1352181,2012-13,979,Jermaine O'Neal,979,PHX,2012-13
Jermaine O'Neal,6226200,2011-12,979,Jermaine O'Neal,979,BOS,2011-12
Jermaine O'Neal,5765000,2010-11,979,Jermaine O'Neal,979,BOS,2010-11
Jermaine O'Neal,23016000,2009-10,979,Jermaine O'Neal,979,MIA,2009-10
Jermaine O'Neal,19728000,2007-08,979,Jermaine O'Neal,979,IND,2007-08
Jermaine O'Neal,16440000,2005-06,979,Jermaine O'Neal,979,IND,2005-06
Jermaine O'Neal,14796000,2004-05,979,Jermaine O'Neal,979,IND,2004-05
Jermaine O'Neal,13152000,2003-04,979,Jermaine O'Neal,979,IND,2003-04
Jermaine O'Neal,6900000,2002-03,979,Jermaine O'Neal,979,IND,2002-03
Jermaine O'Neal,6325000,2001-02,979,Jermaine O'Neal,979,IND,2001-02
Jermaine O'Neal,5710000,2000-01,979,Jermaine O'Neal,979,IND,2000-01
Jermaine O'Neal,950640,1997-98,979,Jermaine O'Neal,979,POR,1997-98
Jermaine O'Neal,827000,1996-97,979,Jermaine O'Neal,979,POR,1996-97
Jermaine Jackson,771123,2005-06,1983,Jermaine Jackson,1983,MIL,2005-06
Jermaine Jackson,583944,2005-06,1983,Jermaine Jackson,1983,MIL,2005-06
Jermaine Jackson,171932,2002-03,1983,Jermaine Jackson,1983,ATL,2002-03
Jermaine Jackson,171932,2002-03,1983,Jermaine Jackson,1983,ATL,2002-03
Jermaine Jackson,171932,2002-03,1983,Jermaine Jackson,1983,ATL,2002-03
Jermaine Jackson,302875,1999-00,1983,Jermaine Jackson,1983,DET,1999-00
Jerian Grant,2639314,2018-19,1626170,Jerian Grant,1626170,ORL,2018-19
Jerian Grant,1713840,2017-18,1626170,Jerian Grant,1626170,CHI,2017-18
Jerian Grant,1643040,2016-17,1626170,Jerian Grant,1626170,CHI,2016-17
Jerian Grant,1572360,2015-16,1626170,Jerian Grant,1626170,NYK,2015-16
Jeremy Tyler,884293,2013-14,202719,Jeremy Tyler,202719,NYK,2013-14
Jeremy Tyler,100000,2013-14,202719,Jeremy Tyler,202719,NYK,2013-14
Jeremy Tyler,762195,2012-13,202719,Jeremy Tyler,202719,ATL,2012-13
Jeremy Tyler,762195,2012-13,202719,Jeremy Tyler,202719,ATL,2012-13
Jeremy Tyler,762195,2012-13,202719,Jeremy Tyler,202719,ATL,2012-13
Jeremy Tyler,650000,2011-12,202719,Jeremy Tyler,202719,GSW,2011-12
Jeremy Richardson,769431,2008-09,200978,Jeremy Richardson,200978,ORL,2008-09
Jeremy Richardson,511295,2007-08,200978,Jeremy Richardson,200978,ATL,2007-08
Jeremy Richardson,511295,2007-08,200978,Jeremy Richardson,200978,ATL,2007-08
Jeremy Richardson,511295,2007-08,200978,Jeremy Richardson,200978,ATL,2007-08
Jeremy Richardson,511295,2007-08,200978,Jeremy Richardson,200978,ATL,2007-08
Jeremy Richardson,253499,2007-08,200978,Jeremy Richardson,200978,ATL,2007-08
Jeremy Richardson,253499,2007-08,200978,Jeremy Richardson,200978,ATL,2007-08
Jeremy Richardson,253499,2007-08,200978,Jeremy Richardson,200978,ATL,2007-08
Jeremy Richardson,253499,2007-08,200978,Jeremy Richardson,200978,ATL,2007-08
Jeremy Richardson,85932,2007-08,200978,Jeremy Richardson,200978,ATL,2007-08
Jeremy Richardson,85932,2007-08,200978,Jeremy Richardson,200978,ATL,2007-08
Jeremy Richardson,85932,2007-08,200978,Jeremy Richardson,200978,ATL,2007-08
Jeremy Richardson,85932,2007-08,200978,Jeremy Richardson,200978,ATL,2007-08
Jeremy Richardson,120796,2006-07,200978,Jeremy Richardson,200978,POR,2006-07
Jeremy Richardson,120796,2006-07,200978,Jeremy Richardson,200978,POR,2006-07
Jeremy Richardson,120796,2006-07,200978,Jeremy Richardson,200978,POR,2006-07
Jeremy Richardson,55365,2006-07,200978,Jeremy Richardson,200978,POR,2006-07
Jeremy Richardson,55365,2006-07,200978,Jeremy Richardson,200978,POR,2006-07
Jeremy Richardson,55365,2006-07,200978,Jeremy Richardson,200978,POR,2006-07
Jeremy Pargo,762195,2012-13,202951,Jeremy Pargo,202951,PHI,2012-13
Jeremy Pargo,762195,2012-13,202951,Jeremy Pargo,202951,PHI,2012-13
Jeremy Pargo,762195,2012-13,202951,Jeremy Pargo,202951,PHI,2012-13
Jeremy Pargo,443867,2012-13,202951,Jeremy Pargo,202951,PHI,2012-13
Jeremy Pargo,443867,2012-13,202951,Jeremy Pargo,202951,PHI,2012-13
Jeremy Pargo,443867,2012-13,202951,Jeremy Pargo,202951,PHI,2012-13
Jeremy Pargo,1000000,2011-12,202951,Jeremy Pargo,202951,MEM,2011-12
Jeremy Lin,697358,2018-19,202391,Jeremy Lin,202391,TOR,2018-19
Jeremy Lin,697358,2018-19,202391,Jeremy Lin,202391,TOR,2018-19
Jeremy Lin,697358,2018-19,202391,Jeremy Lin,202391,TOR,2018-19
Jeremy Lin,12000000,2017-18,202391,Jeremy Lin,202391,BKN,2017-18
Jeremy Lin,11483254,2016-17,202391,Jeremy Lin,202391,BKN,2016-17
Jeremy Lin,2100000,2015-16,202391,Jeremy Lin,202391,CHA,2015-16
Jeremy Lin,8374646,2014-15,202391,Jeremy Lin,202391,LAL,2014-15
Jeremy Lin,8374646,2013-14,202391,Jeremy Lin,202391,HOU,2013-14
Jeremy Lin,762195,2011-12,202391,Jeremy Lin,202391,NYK,2011-12
Jeremy Lin,473604,2010-11,202391,Jeremy Lin,202391,GSW,2010-11
Jeremy Lamb,10500000,2019-20,203087,Jeremy Lamb,203087,IND,2019-20
Jeremy Lamb,7488372,2018-19,203087,Jeremy Lamb,203087,CHA,2018-19
Jeremy Lamb,7000000,2017-18,203087,Jeremy Lamb,203087,CHA,2017-18
Jeremy Lamb,6511628,2016-17,203087,Jeremy Lamb,203087,CHA,2016-17
Jeremy Lamb,3034356,2015-16,203087,Jeremy Lamb,203087,CHA,2015-16
Jeremy Lamb,2202000,2014-15,203087,Jeremy Lamb,203087,OKC,2014-15
Jeremy Lamb,2111160,2013-14,203087,Jeremy Lamb,203087,OKC,2013-14
Jeremy Lamb,2020200,2012-13,203087,Jeremy Lamb,203087,OKC,2012-13
Jeremy Evans,50000,2017-18,202379,Jeremy Evans,202379,ATL,2017-18
Jeremy Evans,1100602,2015-16,202379,Jeremy Evans,202379,DAL,2015-16
Jeremy Evans,1794871,2014-15,202379,Jeremy Evans,202379,UTA,2014-15
Jeremy Evans,1660257,2013-14,202379,Jeremy Evans,202379,UTA,2013-14
Jeremy Evans,1794872,2012-13,202379,Jeremy Evans,202379,UTA,2012-13
Jeremy Evans,762195,2011-12,202379,Jeremy Evans,202379,UTA,2011-12
Jeremy Evans,473604,2010-11,202379,Jeremy Evans,202379,UTA,2010-11
Jerel McNeal,29843,2014-15,202077,Jerel McNeal,202077,PHX,2014-15
Jerami Grant,9346153,2019-20,203924,Jerami Grant,203924,DEN,2019-20
Jerami Grant,8653847,2018-19,203924,Jerami Grant,203924,OKC,2018-19
Jerami Grant,1524305,2017-18,203924,Jerami Grant,203924,OKC,2017-18
Jerami Grant,980431,2016-17,203924,Jerami Grant,203924,OKC,2016-17
Jerami Grant,980431,2016-17,203924,Jerami Grant,203924,OKC,2016-17
Jerami Grant,980431,2016-17,203924,Jerami Grant,203924,OKC,2016-17
Jerami Grant,845059,2015-16,203924,Jerami Grant,203924,PHI,2015-16
Jerami Grant,884879,2014-15,203924,Jerami Grant,203924,PHI,2014-15
Jerald Honeycutt,300000,1998-99,4463,Jerald Honeycutt,4463,PHI,1998-99
Jerald Honeycutt,300000,1998-99,4463,Jerald Honeycutt,4463,PHI,1998-99
Jerald Honeycutt,300000,1998-99,4463,Jerald Honeycutt,4463,PHI,1998-99
Jerald Honeycutt,300000,1997-98,4463,Jerald Honeycutt,4463,MIL,1997-98
Jelani McCoy,151089,2007-08,1741,Jelani McCoy,1741,DEN,2007-08
Jelani McCoy,167418,2004-05,1741,Jelani McCoy,1741,ATL,2004-05
Jelani McCoy,36643,2003-04,1741,Jelani McCoy,1741,CLE,2003-04
Jelani McCoy,637435,2002-03,1741,Jelani McCoy,1741,TOR,2002-03
Jelani McCoy,565850,2001-02,1741,Jelani McCoy,1741,LAL,2001-02
Jelani McCoy,1110000,2000-01,1741,Jelani McCoy,1741,SEA,2000-01
Jelani McCoy,1000000,1999-00,1741,Jelani McCoy,1741,SEA,1999-00
Jelani McCoy,287500,1998-99,1741,Jelani McCoy,1741,SEA,1998-99
Jeff Withey,1577320,2017-18,203481,Jeff Withey,203481,DAL,2017-18
Jeff Withey,1015696,2016-17,203481,Jeff Withey,203481,UTA,2016-17
Jeff Withey,947276,2015-16,203481,Jeff Withey,203481,UTA,2015-16
Jeff Withey,816482,2014-15,203481,Jeff Withey,203481,NOP,2014-15
Jeff Trepagnier,638679,2003-04,2244,Jeff Trepagnier,2244,DEN,2003-04
Jeff Trepagnier,332817,2001-02,2244,Jeff Trepagnier,2244,CLE,2001-02
Jeff Teague,19000000,2019-20,201952,Jeff Teague,201952,ATL,2019-20
Jeff Teague,19000000,2019-20,201952,Jeff Teague,201952,ATL,2019-20
Jeff Teague,19000000,2019-20,201952,Jeff Teague,201952,ATL,2019-20
Jeff Teague,19000000,2018-19,201952,Jeff Teague,201952,MIN,2018-19
Jeff Teague,19000000,2017-18,201952,Jeff Teague,201952,MIN,2017-18
Jeff Teague,8800000,2016-17,201952,Jeff Teague,201952,IND,2016-17
Jeff Teague,8000000,2015-16,201952,Jeff Teague,201952,ATL,2015-16
Jeff Teague,8000000,2014-15,201952,Jeff Teague,201952,ATL,2014-15
Jeff Teague,8000000,2013-14,201952,Jeff Teague,201952,ATL,2013-14
Jeff Teague,2433077,2012-13,201952,Jeff Teague,201952,ATL,2012-13
Jeff Teague,1579920,2011-12,201952,Jeff Teague,201952,ATL,2011-12
Jeff Teague,1476840,2010-11,201952,Jeff Teague,201952,ATL,2010-11
Jeff Teague,1373880,2009-10,201952,Jeff Teague,201952,ATL,2009-10
Jeff Nordgaard,242000,1997-98,4452,Jeff Nordgaard,4452,MIL,1997-98
Jeff McInnis,3400000,2005-06,976,Jeff McInnis,976,NJN,2005-06
Jeff McInnis,3600000,2004-05,976,Jeff McInnis,976,CLE,2004-05
Jeff McInnis,3300000,2003-04,976,Jeff McInnis,976,CLE,2003-04
Jeff McInnis,3300000,2003-04,976,Jeff McInnis,976,CLE,2003-04
Jeff McInnis,3300000,2003-04,976,Jeff McInnis,976,CLE,2003-04
Jeff McInnis,3000000,2002-03,976,Jeff McInnis,976,POR,2002-03
Jeff McInnis,590850,2001-02,976,Jeff McInnis,976,LAC,2001-02
Jeff McInnis,523500,2000-01,976,Jeff McInnis,976,LAC,2000-01
Jeff McInnis,350000,1998-99,976,Jeff McInnis,976,WAS,1998-99
Jeff Hornacek,3455000,1998-99,4444,Jeff Hornacek,4444,UTA,1998-99
Jeff Hornacek,4195000,1997-98,4444,Jeff Hornacek,4444,UTA,1997-98
Jeff Hornacek,2396000,1996-97,4444,Jeff Hornacek,4444,UTA,1996-97
Jeff Green,695526,2019-20,201145,Jeff Green,201145,HOU,2019-20
Jeff Green,695526,2019-20,201145,Jeff Green,201145,HOU,2019-20
Jeff Green,695526,2019-20,201145,Jeff Green,201145,HOU,2019-20
Jeff Green,144901,2019-20,201145,Jeff Green,201145,HOU,2019-20
Jeff Green,144901,2019-20,201145,Jeff Green,201145,HOU,2019-20
Jeff Green,144901,2019-20,201145,Jeff Green,201145,HOU,2019-20
Jeff Green,2393887,2018-19,201145,Jeff Green,201145,WAS,2018-19
Jeff Green,2116955,2017-18,201145,Jeff Green,201145,CLE,2017-18
Jeff Green,15000000,2016-17,201145,Jeff Green,201145,ORL,2016-17
Jeff Green,9200000,2015-16,201145,Jeff Green,201145,LAC,2015-16
Jeff Green,9200000,2015-16,201145,Jeff Green,201145,LAC,2015-16
Jeff Green,9200000,2015-16,201145,Jeff Green,201145,LAC,2015-16
Jeff Green,9445000,2014-15,201145,Jeff Green,201145,MEM,2014-15
Jeff Green,9445000,2014-15,201145,Jeff Green,201145,MEM,2014-15
Jeff Green,9445000,2014-15,201145,Jeff Green,201145,MEM,2014-15
Jeff Green,8965000,2013-14,201145,Jeff Green,201145,BOS,2013-14
Jeff Green,4455988,2010-11,201145,Jeff Green,201145,BOS,2010-11
Jeff Green,4455988,2010-11,201145,Jeff Green,201145,BOS,2010-11
Jeff Green,4455988,2010-11,201145,Jeff Green,201145,BOS,2010-11
Jeff Green,3516960,2009-10,201145,Jeff Green,201145,OKC,2009-10
Jeff Green,3287640,2008-09,201145,Jeff Green,201145,OKC,2008-09
Jeff Green,3058200,2007-08,201145,Jeff Green,201145,SEA,2007-08
Jeff Foster,3000000,2011-12,1902,Jeff Foster,1902,IND,2011-12
Jeff Foster,6655000,2010-11,1902,Jeff Foster,1902,IND,2010-11
Jeff Foster,6077500,2009-10,1902,Jeff Foster,1902,IND,2009-10
Jeff Foster,5500000,2008-09,1902,Jeff Foster,1902,IND,2008-09
Jeff Foster,5500000,2007-08,1902,Jeff Foster,1902,IND,2007-08
Jeff Foster,5000000,2005-06,1902,Jeff Foster,1902,IND,2005-06
Jeff Foster,4500000,2004-05,1902,Jeff Foster,1902,IND,2004-05
Jeff Foster,4000000,2003-04,1902,Jeff Foster,1902,IND,2003-04
Jeff Foster,1571335,2002-03,1902,Jeff Foster,1902,IND,2002-03
Jeff Foster,986400,2001-02,1902,Jeff Foster,1902,IND,2001-02
Jeff Foster,922080,2000-01,1902,Jeff Foster,1902,IND,2000-01
Jeff Foote,225341,2011-12,202880,Jeff Foote,202880,NOH,2011-12
Jeff Ayres,317232,2015-16,201965,Jeff Ayres,201965,LAC,2015-16
Jeff Ayres,1828750,2014-15,201965,Jeff Ayres,201965,SAS,2014-15
Jeff Ayres,1750000,2013-14,201965,Jeff Ayres,201965,SAS,2013-14
